lat,lng,ST_NAME,ADDRESS,label_type
42.01655807996552,-87.66543746984945,SHERIDAN,7414 N SHERIDAN RD,SurfaceProblem
42.01380666977819,-87.66509475153416,CHASE,1327 W CHASE AVE,SurfaceProblem
42.0038748491275,-87.66947305767836,BOSWORTH,6706 N BOSWORTH AVE,MissingTactileStrip
42.010195498758975,-87.66277541863978,SHERIDAN,7032 N SHERIDAN RD,MissingCurbRamp
41.99935867810408,-87.67119179319621,CLARK,6516 N CLARK ST,SurfaceProblem
42.0139131449027,-87.68179097491674,CHASE,2031 W CHASE AVE,MissingCurbRamp
42.01577018830301,-87.68783398406333,JARVIS,2300-2306 W JARVIS AVE,MissingTactileStrip
42.01780819340546,-87.68021865290926,DAMEN,7429 N DAMEN AVE,MissingTactileStrip
42.01858844609784,-87.67750445793453,WOLCOTT,7523 N WOLCOTT AVE,SurfaceProblem
42.02138418669471,-87.66513306914472,EASTLAKE,7723 N EASTLAKE TER,MissingTactileStrip
42.011465290945914,-87.66431955867834,ESTES,1329 W ESTES AVE,SurfaceProblem
42.02216535330662,-87.66985479533021,JUNEWAY,1543 W JUNEWAY TER,SurfaceProblem
42.00262045176621,-87.6667429610093,NEWGARD,6627 N NEWGARD AVE,MissingTactileStrip
42.011423549373546,-87.66676792144239,ESTES,1419 W ESTES AVE,SurfaceProblem
42.01386182062056,-87.68034223031573,DAMEN,7247 N DAMEN AVE,Obstruction
42.01147142478281,-87.67782207871805,ESTES,1848 W ESTES AVE,MissingTactileStrip
42.01954481594891,-87.66592386851957,SHERIDAN,7607 N SHERIDAN RD,SurfaceProblem
42.004370010222175,-87.66480505246489,COLUMBIA,1327 W COLUMBIA AVE,Obstruction
42.01950781517414,-87.67219116607322,HOWARD,1632 W HOWARD ST,SurfaceProblem
42.006862172483444,-87.66289493643025,FARWELL,1236-1240 W FARWELL AVE,MissingCurbRamp
42.00682519628626,-87.66535409492379,FARWELL,1336 W FARWELL AVE,Obstruction
42.010893740312554,-87.67799238615476,WOLCOTT,7067 N WOLCOTT AVE,SurfaceProblem
42.011004808966845,-87.68006187494731,ESTES,1949 W ESTES AVE,MissingTactileStrip
42.01596629158761,-87.66593639825356,JARVIS,1345 W JARVIS AVE,MissingTactileStrip
42.00410276563143,-87.6816749248787,SEELEY,6724-6726 N SEELEY AVE,MissingTactileStrip
41.99865092906487,-87.68733277411843,OAKLEY,6429 N OAKLEY AVE,Obstruction
42.014866435417105,-87.66667584225443,SHERWIN,1413 W SHERWIN AVE,MissingTactileStrip
42.021491942202324,-87.67319002474163,PAULINA,7706 N PAULINA ST,MissingTactileStrip
42.01356056696869,-87.67219337306996,CHASE,1645 W CHASE AVE,Obstruction
42.002485937368554,-87.6734429275205,WALLEN,1717 W WALLEN AVE,MissingCurbRamp
42.006627974923035,-87.67670417097422,FARWELL,1822 W FARWELL AVE,MissingCurbRamp
42.00876865651239,-87.67937061510469,LUNT,1933 W LUNT AVE,Obstruction
41.99906407011678,-87.68734499743681,OAKLEY,6445 N OAKLEY AVE,MissingTactileStrip
42.00690842214304,-87.66110120866847,FARWELL,1170 W FARWELL AVE,SurfaceProblem
42.011340189768525,-87.67173888105208,ESTES,1639 W ESTES AVE,MissingTactileStrip
42.01257651007506,-87.67109950748484,TOUHY,1621 W TOUHY AVE,Obstruction
41.99910014936701,-87.66886859270343,SCHREIBER,1516-1524 W SCHREIBER AVE,MissingCurbRamp
42.0138964537832,-87.67378419538646,CHASE,1732 W CHASE AVE,MissingTactileStrip
42.006823489827156,-87.68074722179689,RIDGE,6909 N RIDGE BLVD,MissingTactileStrip
42.01527086153948,-87.68995261711574,WESTERN,7341 N WESTERN AVE,Obstruction
42.00087774904747,-87.66911389459237,BOSWORTH,6531 N BOSWORTH AVE,MissingCurbRamp
42.00252643016215,-87.67083112535653,ASHLAND,6624 N ASHLAND AVE,Obstruction
42.019808052145144,-87.66646249151928,SHERIDAN,7618 N SHERIDAN RD,MissingCurbRamp
42.02124179437961,-87.66905457402636,JONQUIL,1518 W JONQUIL TER,SurfaceProblem
42.01744311766359,-87.6775137184549,WOLCOTT,7427 N WOLCOTT AVE,Obstruction
42.00453262500801,-87.65969439420117,COLUMBIA,1133 W COLUMBIA AVE,SurfaceProblem
42.01256777880131,-87.67159700237976,TOUHY,1635 W TOUHY AVE,Obstruction
42.00151066843606,-87.66204049958745,LOYOLA,1226 W LOYOLA AVE,MissingCurbRamp
42.019130761094075,-87.66721542875041,HOWARD,1427 W HOWARD ST,MissingCurbRamp
42.01734122831581,-87.66509054871604,SHERIDAN,7445 N SHERIDAN RD,Obstruction
42.000365403274486,-87.67031708886154,ASHLAND,6515 N ASHLAND AVE,MissingCurbRamp
42.002465859270224,-87.67454534776543,WALLEN,1747 W WALLEN AVE,MissingTactileStrip
